pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
-50,x,36,0,144,0,,,,,466.36587430001236,467.3660277000163,467.3660277000163,467.3660277000163,467.3660277000163,467.3660277000163,468.3659697000403,468.3659697000403,x,1,0.9122663000016473,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,36,1,145,1,,,,,469.2994028000394,470.2994910000125,470.2994910000125,470.2994910000125,470.2994910000125,470.2994910000125,471.29932890000055,471.29932890000055,v,1,1.628399499983061,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,36,2,146,2,,,,,472.94949260004796,473.94957280001836,473.94957280001836,473.94957280001836,473.94957280001836,473.94957280001836,474.94946550001623,474.94946550001623,c,1,0.9851617999956943,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,36,3,147,3,,,,,475.9660101000336,476.96592149999924,476.96592149999924,476.96592149999924,476.96592149999924,476.96592149999924,477.96593570004916,477.96593570004916,z,1,0.977093200024683,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,37,0,148,0,,,,,478.9659040000406,479.9658606000012,479.9658606000012,479.9658606000012,479.9658606000012,479.9658606000012,480.9659512999933,480.9659512999933,x,1,0.8688119999715127,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,37,1,149,1,,,,,481.86588960001245,482.8660247999942,482.8660247999942,482.8660247999942,482.8660247999942,482.8660247999942,483.86583010002505,483.86583010002505,v,1,0.982404799957294,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,37,2,150,2,,,,,484.86613770003896,485.8661280000233,485.8661280000233,485.8661280000233,485.8661280000233,485.8661280000233,486.8659031999996,486.8659031999996,c,1,1.4447831999859773,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,37,3,151,3,,,,,488.33266730001196,489.3327852000366,489.3327852000366,489.3327852000366,489.3327852000366,489.3327852000366,490.3325841000187,490.3325841000187,z,1,0.9177851999993436,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,38,0,152,0,,,,,491.28278000000864,492.2826022999943,492.2826022999943,492.2826022999943,492.2826022999943,492.2826022999943,493.2826138000237,493.2826138000237,x,1,0.7633763999911025,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,38,1,153,1,,,,,494.06591659999685,495.0660160999978,495.0660160999978,495.0660160999978,495.0660160999978,495.0660160999978,496.0659706000006,496.0659706000006,v,1,1.1937876000301912,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,38,2,154,2,,,,,497.2825501000043,498.2661782000214,498.2661782000214,498.2661782000214,498.2661782000214,498.2828507000231,499.2825178000494,499.2825178000494,c,1,1.1493333000107668,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,38,3,155,3,,,,,500.44918650004547,501.44949730002554,501.44949730002554,501.44949730002554,501.44949730002554,501.44949730002554,502.44928310002433,502.44928310002433,z,1,0.6837924999999814,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,39,0,156,0,,,,,503.1492998000467,504.1495736000361,504.1495736000361,504.1495736000361,504.1495736000361,504.1495736000361,505.1492160000489,505.1492160000489,x,1,0.6412780999671668,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,39,1,157,1,,,,,505.8157479999936,506.8160151000484,506.8160151000484,506.8160151000484,506.8160151000484,506.8160151000484,507.81623039999977,507.81623039999977,v,1,1.1100463999900967,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,39,2,158,2,,,,,508.9492714999942,509.9497468000045,509.9497468000045,509.9497468000045,509.9497468000045,509.9497468000045,510.94932290003635,510.94932290003635,c,1,1.6002879000152461,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,39,3,159,3,,,,,512.5657525000279,513.565861500043,513.565861500043,513.565861500043,513.565861500043,513.565861500043,514.5659571000142,514.5659571000142,z,1,1.200568599975668,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,40,0,160,0,,,,,515.799187000026,516.7994025000371,516.7994025000371,516.7994025000371,516.7994025000371,516.7994025000371,517.7992435000488,517.7992435000488,x,1,0.7176674000220373,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,40,1,161,1,,,,,518.5493575000437,519.5493513999972,519.5493513999972,519.5493513999972,519.5493513999972,519.5493513999972,520.5492631000234,520.5492631000234,v,1,0.7608109000138938,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,40,2,162,2,,,,,521.3325016000308,522.3327273000032,522.3327273000032,522.3327273000032,522.3327273000032,522.3327273000032,523.3327348000021,523.3327348000021,c,1,1.044584000017494,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,40,3,163,3,,,,,524.3994548000046,525.3994532999932,525.3994532999932,525.3994532999932,525.3994532999932,525.3994532999932,526.3991567000048,526.3991567000048,z,1,0.7519714999943972,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,41,0,164,0,,,,,527.182526700024,528.1826616000035,528.1826616000035,528.1826616000035,528.1826616000035,528.1826616000035,529.182753000001,529.182753000001,x,1,0.6324351000366732,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,41,1,165,1,,,,,529.8325954000466,530.8326027000439,530.8326027000439,530.8326027000439,530.8326027000439,530.8326027000439,531.8327823000145,531.8327823000145,v,1,0.6486772999633104,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,41,2,166,2,,,,,532.499364599993,533.49928800005,533.49928800005,533.49928800005,533.49928800005,533.49928800005,534.4994233000325,534.4994233000325,c,1,1.3285697000101209,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,41,3,167,3,,,,,535.849230199994,536.8493400000152,536.8493400000152,536.8493400000152,536.8493400000152,536.8493400000152,537.8492369000451,537.8492369000451,z,1,0.7431468999711797,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,42,0,168,0,,,,,538.6158183999942,539.61602950003,539.61602950003,539.61602950003,539.61602950003,539.61602950003,540.6159612000338,540.6159612000338,x,1,0.9214817000320181,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,42,1,169,1,,,,,541.5658445000299,542.5658816000214,542.5658816000214,542.5658816000214,542.5658816000214,542.5658816000214,543.5660271000233,543.5660271000233,v,1,0.5866237000445835,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,42,2,170,2,,,,,544.1825966000324,545.1821885000099,545.1821885000099,545.1821885000099,545.1821885000099,545.1821885000099,546.1824808000238,546.1824808000238,c,1,0.9357539999764413,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,42,3,171,3,,,,,547.1492884000181,548.1494662000332,548.1494662000332,548.1494662000332,548.1494662000332,548.1494662000332,549.149364300014,549.149364300014,z,1,0.48435699997935444,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,43,0,172,0,,,,,549.6659964999999,550.6657943000318,550.6657943000318,550.6657943000318,550.6657943000318,550.6657943000318,551.6660064000171,551.6660064000171,x,1,0.6979321000399068,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,43,1,173,1,,,,,552.3825386000099,553.3827015000279,553.3827015000279,553.3827015000279,553.3827015000279,553.3827015000279,554.3824890000396,554.3824890000396,v,1,0.7026685000164434,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,43,2,174,2,,,,,555.1158858000417,556.116013300023,556.116013300023,556.116013300023,556.116013300023,556.116013300023,557.1158926000353,557.1158926000353,c,1,2.0157383999903686,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,43,3,175,3,,,,,559.149215100042,560.1493396000005,560.1493396000005,560.1493396000005,560.1493396000005,560.1493396000005,561.1492179000052,561.1492179000052,z,1,0.6600363000179641,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,44,0,176,0,,,,,561.8323988000047,562.8326688000234,562.8326688000234,562.8326688000234,562.8326688000234,562.8326688000234,563.8325092000305,563.8325092000305,x,1,0.8665689000044949,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,44,1,177,1,,,,,564.7158503000392,565.7159463000135,565.7159463000135,565.7159463000135,565.7159463000135,565.7159463000135,566.7158146000002,566.7158146000002,v,1,0.7783463000087067,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,44,2,178,2,,,,,567.5158826000406,568.5158669000375,568.5158669000375,568.5158669000375,568.5158669000375,568.5158669000375,569.5156920000445,569.5156920000445,c,1,1.0213974000071175,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,44,3,179,3,,,,,570.5657617000397,571.5658040000126,571.5658040000126,571.5658040000126,571.5658040000126,571.5658040000126,572.5659374000388,572.5659374000388,z,1,0.49845600000116974,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,45,0,180,0,,,,,573.082561200019,574.0827043000027,574.0827043000027,574.0827043000027,574.0827043000027,574.0827043000027,575.0825489000417,575.0825489000417,x,1,1.4802222999860533,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,45,1,181,1,,,,,576.5825549000292,577.5823957000393,577.5823957000393,577.5823957000393,577.5823957000393,577.5823957000393,578.5826308000251,578.5826308000251,v,1,0.9142860000138171,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,45,2,182,2,,,,,579.5159108000225,580.5158094000071,580.5158094000071,580.5158094000071,580.5158094000071,580.5158094000071,581.5158565000165,581.5158565000165,c,1,1.4346654000109993,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,45,3,183,3,,,,,582.9826085999957,583.9826185000129,583.9826185000129,583.9826185000129,583.9826185000129,583.9826185000129,584.9827052000328,584.9827052000328,z,1,1.6401475999737158,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,46,0,184,0,,,,,586.64912680001,587.6492653000169,587.6492653000169,587.6492653000169,587.6492653000169,587.6492653000169,588.6493031000136,588.6493031000136,x,1,0.7616891000070609,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,46,1,185,1,,,,,589.4324577000225,590.4158496000455,590.4158496000455,590.4158496000455,590.4158496000455,590.4324398000026,591.4159135000082,591.4159135000082,v,1,0.5142373999697156,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,46,2,186,2,,,,,591.9491967000067,592.9493184000021,592.9493184000021,592.9493184000021,592.9493184000021,592.9493184000021,593.9491965000052,593.9491965000052,c,1,0.5927482999977656,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,46,3,187,3,,,,,594.5658088000491,595.5658424000139,595.5658424000139,595.5658424000139,595.5658424000139,595.5658424000139,596.5657421000069,596.5657421000069,z,1,1.0817111000069417,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,47,0,188,0,,,,,597.6657224000082,598.6658201999962,598.6658201999962,598.6658201999962,598.6658201999962,598.6658201999962,599.6656471000169,599.6656471000169,x,1,1.1565273000160232,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,47,1,189,1,,,,,600.8492416000227,601.8494248000206,601.8494248000206,601.8494248000206,601.8494248000206,601.8494248000206,602.8492967000348,602.8492967000348,v,1,0.7945339999860153,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,47,2,190,2,,,,,603.6658678000094,604.665784700017,604.665784700017,604.665784700017,604.665784700017,604.665784700017,605.66595590004,605.66595590004,c,1,0.667450100008864,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,47,3,191,3,,,,,606.3656967999996,607.3658135000151,607.3658135000151,607.3658135000151,607.3658135000151,607.3658135000151,608.3657446000143,608.3657446000143,z,1,0.7969642000389285,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,48,0,192,0,,,,,609.1825759000494,610.1827034000307,610.1827034000307,610.1827034000307,610.1827034000307,610.1827034000307,611.1825572000234,611.1825572000234,x,1,0.6231801999965683,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,48,1,193,1,,,,,611.8324623000226,612.8326023000409,612.8326023000409,612.8326023000409,612.8326023000409,612.8326023000409,613.8325545000262,613.8325545000262,v,1,0.6530134999775328,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,48,2,194,2,,,,,614.5157275000238,615.5157908000401,615.5157908000401,615.5157908000401,615.5157908000401,615.5157908000401,616.5159943000181,616.5159943000181,c,1,0.7968987000058405,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,48,3,195,3,,,,,617.332332800026,618.3326280000038,618.3326280000038,618.3326280000038,618.3326280000038,618.3326280000038,619.3326865000417,619.3326865000417,z,1,0.8182731000124477,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,49,0,196,0,,,,,620.1824350000243,621.1656944000279,621.1656944000279,621.1656944000279,621.1656944000279,621.1826148999971,622.1659551000339,622.1659551000339,x,1,0.9217203999869525,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,49,1,197,1,,,,,623.1157846000278,624.1159022000502,624.1159022000502,624.1159022000502,624.1159022000502,624.1159022000502,625.1156439000042,625.1156439000042,v,1,0.7125578999985009,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,49,2,198,2,,,,,625.8492396000074,626.8492867000168,626.8492867000168,626.8492867000168,626.8492867000168,626.8492867000168,627.8491824000375,627.8491824000375,c,1,0.8594075000146404,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,49,3,199,3,,,,,628.7323749000207,629.732558800024,629.732558800024,629.732558800024,629.732558800024,629.732558800024,630.7324729000102,630.7324729000102,z,1,3.9380272999987938,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,0,0,0,0,634.7013846000191,635.698976100015,635.698976100015,635.698976100015,635.698976100015,635.715578400006,636.698984800023,636.698984800023,x,1,0.8227736000553705,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,0,1,1,0,637.5487728000153,638.5495942000416,638.5495942000416,638.5495942000416,638.5495942000416,638.5495942000416,639.5493703000247,639.5493703000247,x,1,0.8074130000313744,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,0,2,2,2,640.3823153999983,641.38242920005,641.38242920005,641.38242920005,641.38242920005,641.38242920005,642.3823589000385,642.3823589000385,c,1,0.733569800038822,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,0,3,3,2,643.132314699993,644.132610300032,644.132610300032,644.132610300032,644.132610300032,644.132610300032,645.1324036000296,645.1324036000296,c,1,0.5775169000262395,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,1,0,4,1,645.7324084000429,646.7323816000135,646.7323816000135,646.7323816000135,646.7323816000135,646.7323816000135,647.7323609000305,647.7323609000305,v,1,0.5349979000166059,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,1,1,5,3,648.298961499997,649.2992297000019,649.2992297000019,649.2992297000019,649.2992297000019,649.2992297000019,650.2992248000228,650.2992248000228,z,1,0.7667611999786459,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,1,2,6,2,651.0823251000256,652.0823993000085,652.0823993000085,652.0823993000085,652.0823993000085,652.0823993000085,653.0825519000064,653.0825519000064,c,1,1.1747272000066005,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,1,3,7,1,654.2823485000408,655.2825078000315,655.2825078000315,655.2825078000315,655.2825078000315,655.2825078000315,656.2823454000172,656.2823454000172,v,1,0.5820102999568917,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,2,0,8,2,656.8826647000387,657.8823295000475,657.8823295000475,657.8823295000475,657.8823295000475,657.8823295000475,658.882385600009,658.882385600009,c,1,1.2414613000000827,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,2,1,9,3,660.1491905000294,661.1489661000087,661.1489661000087,661.1489661000087,661.1489661000087,661.1489661000087,662.1492117000162,662.1492117000162,z,1,0.9011510999989696,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,2,2,10,0,663.0825219000108,664.0825878000469,664.0825878000469,664.0825878000469,664.0825878000469,664.0825878000469,665.0826220000163,665.0826220000163,x,1,0.6810401000548154,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,2,3,11,1,665.7822002000175,666.7823651000508,666.7823651000508,666.7823651000508,666.7823651000508,666.7823651000508,667.782312299998,667.782312299998,v,1,0.5643020999850705,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,3,0,12,3,668.3655855000252,669.3658530000248,669.3658530000248,669.3658530000248,669.3658530000248,669.3658530000248,670.3657036999939,670.3657036999939,z,1,1.5963056000182405,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,3,1,13,2,671.9823349000071,672.9657251000172,672.9657251000172,672.9657251000172,672.9657251000172,672.9823993000318,673.9655542999972,673.9655542999972,c,1,0.7971744000096805,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,3,2,14,1,674.7823619000264,675.7824553000391,675.7824553000391,675.7824553000391,675.7824553000391,675.7824553000391,676.7824878999963,676.7824878999963,v,1,0.5817794000031427,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,3,3,15,1,677.3824397000135,678.3825561000267,678.3825561000267,678.3825561000267,678.3825561000267,678.3825561000267,679.3823103000177,679.3823103000177,v,1,0.685618199990131,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,4,0,16,3,680.0991659000283,681.0991632000078,681.0991632000078,681.0991632000078,681.0991632000078,681.0991632000078,682.0990946000093,682.0990946000093,z,1,1.2073702000197954,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,4,1,17,2,683.3322559000226,684.3324793000356,684.3324793000356,684.3324793000356,684.3324793000356,684.3324793000356,685.3324396000244,685.3324396000244,c,1,1.2690233000321314,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,4,2,18,0,686.6324551000143,687.6324609000003,687.6324609000003,687.6324609000003,687.6324609000003,687.6324609000003,688.6325310000102,688.6325310000102,x,1,0.8205245999852195,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,4,3,19,0,689.4821667000069,690.4824628000497,690.4824628000497,690.4824628000497,690.4824628000497,690.4824628000497,691.4823115000036,691.4823115000036,x,1,0.6043180000269786,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,5,0,20,1,692.1154432000476,693.0991303000483,693.0991303000483,693.0991303000483,693.0991303000483,693.1156889999984,694.0991786000086,694.0991786000086,v,1,0.5630982000147924,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,5,1,21,1,694.6823960000183,695.6824871000135,695.6824871000135,695.6824871000135,695.6824871000135,695.6824871000135,696.6825704000075,696.6825704000075,v,1,0.8859881000244059,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,5,2,22,1,697.5993462000042,698.5992491000216,698.5992491000216,698.5992491000216,698.5992491000216,698.5992491000216,699.5992722000228,699.5992722000228,v,1,0.7159062999999151,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,5,3,23,1,700.33231170004,701.332424000022,701.332424000022,701.332424000022,701.332424000022,701.332424000022,702.3322294999962,702.3322294999962,v,1,0.44108100002631545,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,6,0,24,2,702.7991174000199,703.7992090000189,703.7992090000189,703.7992090000189,703.7992090000189,703.7992090000189,704.7990940000163,704.7990940000163,c,1,0.5917832999839447,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,6,1,25,1,705.4157712000306,706.4156823999947,706.4156823999947,706.4156823999947,706.4156823999947,706.4156823999947,707.4155409000232,707.4155409000232,v,1,0.6060074000270106,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,6,2,26,2,708.0489344000234,709.0490964000346,709.0490964000346,709.0490964000346,709.0490964000346,709.0490964000346,710.048927100026,710.048927100026,c,1,0.9114842999842949,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,6,3,27,1,710.9823258999968,711.9822122000041,711.9822122000041,711.9822122000041,711.9822122000041,711.9822122000041,712.982379699999,712.982379699999,v,1,0.48857260000659153,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,7,0,28,3,713.4989950000308,714.4990210999968,714.4990210999968,714.4990210999968,714.4990210999968,714.4990210999968,715.4991689000162,715.4991689000162,x,0,1.6714120999677107,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,7,1,29,0,717.1989851000253,718.199186300044,718.199186300044,718.199186300044,718.199186300044,718.199186300044,719.1990466000279,719.1990466000279,x,1,0.6625522999675013,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,7,2,30,3,719.8822382000508,720.8822996999952,720.8822996999952,720.8822996999952,720.8822996999952,720.8822996999952,721.882358300034,721.882358300034,z,1,0.6952767000184394,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,7,3,31,2,722.5989564000047,723.5992521000444,723.5992521000444,723.5992521000444,723.5992521000444,723.5992521000444,724.5990907000378,724.5990907000378,c,1,0.9338940000161529,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,8,0,32,0,725.5655880999984,726.5655830000178,726.5655830000178,726.5655830000178,726.5655830000178,726.5655830000178,727.5655913000228,727.5655913000228,x,1,0.7561608999967575,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,8,1,33,3,728.3490260000108,729.3489496000111,729.3489496000111,729.3489496000111,729.3489496000111,729.3489496000111,730.3491607000469,730.3491607000469,z,1,0.6639462999883108,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,8,2,34,1,731.0322185000405,732.0157386999927,732.0157386999927,732.0157386999927,732.0157386999927,732.0323136000079,733.0157438000315,733.0157438000315,v,1,0.630522999970708,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,8,3,35,0,733.6654700000072,734.6655838000006,734.6655838000006,734.6655838000006,734.6655838000006,734.6655838000006,735.6656214999966,735.6656214999966,x,1,0.8369161000009626,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,9,0,36,2,736.5324181000469,737.5324040999985,737.5324040999985,737.5324040999985,737.5324040999985,737.5324040999985,738.5322537000175,738.5322537000175,c,1,1.0775953000411391,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,9,1,37,1,739.6322410000139,740.6324570000288,740.6324570000288,740.6324570000288,740.6324570000288,740.6324570000288,741.6320923000458,741.6320923000458,v,1,1.1343676000251435,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,9,2,38,0,742.7988907000399,743.7991508000414,743.7991508000414,743.7991508000414,743.7991508000414,743.7991508000414,744.7991817000438,744.7991817000438,x,1,0.9949520999798551,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,9,3,39,1,745.8156096000457,746.8157732000109,746.8157732000109,746.8157732000109,746.8157732000109,746.8157732000109,747.8155519000138,747.8155519000138,v,1,0.462614800024312,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,10,0,40,1,748.2988524000393,749.2991553000174,749.2991553000174,749.2991553000174,749.2991553000174,749.2991553000174,750.2990748000448,750.2990748000448,v,1,0.38046389998635277,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,10,1,41,3,750.6988144000061,751.699073900003,751.699073900003,751.699073900003,751.699073900003,751.699073900003,752.6988992000115,752.6988992000115,z,1,0.7457205000100657,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
